,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
384,400,no_priors,no_fit,char,40,SNJ,30,11,0.524
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.648
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.36
387,400,no_priors,no_fit,char,40,SNJ,31,0,0.915
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.296
389,400,no_priors,no_fit,char,40,SNJ,31,2,0.544
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.393
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.656
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.689
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.967
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.376
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.404
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.516
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.523
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.483
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.349
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.355
401,400,no_priors,no_fit,char,40,SNJ,32,0,0.417
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.498
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.564
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.651
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.837
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.75
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.373
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.57
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.699
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.84
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.395
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.536
413,400,no_priors,no_fit,char,40,SNJ,32,12,0.698
414,400,no_priors,no_fit,char,40,SNJ,33,0,0.334
415,400,no_priors,no_fit,char,40,SNJ,33,1,0.521
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.554
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.551
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.847
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.701
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.511
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.506
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.532
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.505
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.615
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.564
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.542
427,400,no_priors,no_fit,char,40,SNJ,34,0,0.775
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.852
429,400,no_priors,no_fit,char,40,SNJ,34,2,0.538
430,400,no_priors,no_fit,char,40,SNJ,34,3,0.539
431,400,no_priors,no_fit,char,40,SNJ,34,4,0.955
432,400,no_priors,no_fit,char,40,SNJ,34,5,0.643
433,400,no_priors,no_fit,char,40,SNJ,34,6,0.36
434,400,no_priors,no_fit,char,40,SNJ,34,7,0.662
435,400,no_priors,no_fit,char,40,SNJ,34,8,0.76
436,400,no_priors,no_fit,char,40,SNJ,34,9,0.764
437,400,no_priors,no_fit,char,40,SNJ,34,10,0.416
438,400,no_priors,no_fit,char,40,SNJ,34,11,0.552
439,400,no_priors,no_fit,char,40,SNJ,34,12,0.67
440,400,no_priors,no_fit,char,40,SNJ,35,0,0.59
