,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
429,400,no_priors,no_fit,char,40,SNJ,34,2,0.324
430,400,no_priors,no_fit,char,40,SNJ,34,3,0.261
431,400,no_priors,no_fit,char,40,SNJ,34,4,0.261
432,400,no_priors,no_fit,char,40,SNJ,34,5,0.263
433,400,no_priors,no_fit,char,40,SNJ,34,6,0.257
434,400,no_priors,no_fit,char,40,SNJ,34,7,0.293
435,400,no_priors,no_fit,char,40,SNJ,34,8,0.397
436,400,no_priors,no_fit,char,40,SNJ,34,9,0.237
437,400,no_priors,no_fit,char,40,SNJ,34,10,0.212
438,400,no_priors,no_fit,char,40,SNJ,34,11,0.328
439,400,no_priors,no_fit,char,40,SNJ,34,12,0.154
440,400,no_priors,no_fit,char,40,SNJ,35,0,0.248
441,400,no_priors,no_fit,char,40,SNJ,35,1,0.205
442,400,no_priors,no_fit,char,40,SNJ,35,2,0.234
