,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.798
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.655
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.772
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.879
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.915
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.934
427,400,no_priors,no_fit,char,40,SNJ,34,0,0.761
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.976
429,400,no_priors,no_fit,char,40,SNJ,34,2,0.701
430,400,no_priors,no_fit,char,40,SNJ,34,3,1.0
431,400,no_priors,no_fit,char,40,SNJ,34,4,0.963
432,400,no_priors,no_fit,char,40,SNJ,34,5,0.913
433,400,no_priors,no_fit,char,40,SNJ,34,6,0.596
434,400,no_priors,no_fit,char,40,SNJ,34,7,0.912
435,400,no_priors,no_fit,char,40,SNJ,34,8,0.869
436,400,no_priors,no_fit,char,40,SNJ,34,9,0.946
437,400,no_priors,no_fit,char,40,SNJ,34,10,0.759
438,400,no_priors,no_fit,char,40,SNJ,34,11,0.875
