,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
364,400,no_priors,no_fit,char,40,SNJ,29,5,0.754
365,400,no_priors,no_fit,char,40,SNJ,29,6,0.55
366,400,no_priors,no_fit,char,40,SNJ,29,7,0.412
367,400,no_priors,no_fit,char,40,SNJ,29,8,0.591
368,400,no_priors,no_fit,char,40,SNJ,29,9,0.664
369,400,no_priors,no_fit,char,40,SNJ,29,10,0.673
370,400,no_priors,no_fit,char,40,SNJ,29,11,0.967
371,400,no_priors,no_fit,char,40,SNJ,29,12,0.932
372,400,no_priors,no_fit,char,40,SNJ,29,13,1.0
373,400,no_priors,no_fit,char,40,SNJ,30,0,0.604
374,400,no_priors,no_fit,char,40,SNJ,30,1,0.835
375,400,no_priors,no_fit,char,40,SNJ,30,2,0.749
376,400,no_priors,no_fit,char,40,SNJ,30,3,0.999
377,400,no_priors,no_fit,char,40,SNJ,30,4,0.996
378,400,no_priors,no_fit,char,40,SNJ,30,5,0.998
379,400,no_priors,no_fit,char,40,SNJ,30,6,0.716
380,400,no_priors,no_fit,char,40,SNJ,30,7,0.895
381,400,no_priors,no_fit,char,40,SNJ,30,8,0.9
382,400,no_priors,no_fit,char,40,SNJ,30,9,0.653
383,400,no_priors,no_fit,char,40,SNJ,30,10,0.641
384,400,no_priors,no_fit,char,40,SNJ,30,11,0.844
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.537
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.934
387,400,no_priors,no_fit,char,40,SNJ,31,0,1.0
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.698
389,400,no_priors,no_fit,char,40,SNJ,31,2,1.0
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.439
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.656
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.691
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.978
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.588
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.721
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.74
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.8
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.956
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.773
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.847
401,400,no_priors,no_fit,char,40,SNJ,32,0,1.0
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.568
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.69
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.998
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.991
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.967
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.642
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.824
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.909
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.936
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.96
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.745
413,400,no_priors,no_fit,char,40,SNJ,32,12,1.0
414,400,no_priors,no_fit,char,40,SNJ,33,0,1.0
415,400,no_priors,no_fit,char,40,SNJ,33,1,1.0
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.523
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.518
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.806
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.974
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.782
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.786
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.68
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.746
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.88
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.923
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.963
427,400,no_priors,no_fit,char,40,SNJ,34,0,1.0
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.968
