,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.44
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.5
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.743
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.572
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.596
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.481
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.435
347,400,no_priors,no_fit,char,40,SNJ,28,0,0.738
348,400,no_priors,no_fit,char,40,SNJ,28,1,0.924
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.641
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.673
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.391
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.682
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.526
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.557
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.705
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.648
357,400,no_priors,no_fit,char,40,SNJ,28,10,0.378
358,400,no_priors,no_fit,char,40,SNJ,28,11,0.652
359,400,no_priors,no_fit,char,40,SNJ,29,0,0.646
360,400,no_priors,no_fit,char,40,SNJ,29,1,0.518
361,400,no_priors,no_fit,char,40,SNJ,29,2,0.957
362,400,no_priors,no_fit,char,40,SNJ,29,3,0.603
363,400,no_priors,no_fit,char,40,SNJ,29,4,0.667
364,400,no_priors,no_fit,char,40,SNJ,29,5,0.705
365,400,no_priors,no_fit,char,40,SNJ,29,6,0.461
366,400,no_priors,no_fit,char,40,SNJ,29,7,0.315
367,400,no_priors,no_fit,char,40,SNJ,29,8,0.602
368,400,no_priors,no_fit,char,40,SNJ,29,9,0.456
369,400,no_priors,no_fit,char,40,SNJ,29,10,0.444
370,400,no_priors,no_fit,char,40,SNJ,29,11,0.551
371,400,no_priors,no_fit,char,40,SNJ,29,12,0.358
372,400,no_priors,no_fit,char,40,SNJ,29,13,0.536
373,400,no_priors,no_fit,char,40,SNJ,30,0,0.596
374,400,no_priors,no_fit,char,40,SNJ,30,1,0.828
375,400,no_priors,no_fit,char,40,SNJ,30,2,0.6
376,400,no_priors,no_fit,char,40,SNJ,30,3,0.954
377,400,no_priors,no_fit,char,40,SNJ,30,4,0.696
378,400,no_priors,no_fit,char,40,SNJ,30,5,0.938
379,400,no_priors,no_fit,char,40,SNJ,30,6,0.512
380,400,no_priors,no_fit,char,40,SNJ,30,7,0.544
381,400,no_priors,no_fit,char,40,SNJ,30,8,0.411
382,400,no_priors,no_fit,char,40,SNJ,30,9,0.426
383,400,no_priors,no_fit,char,40,SNJ,30,10,0.672
384,400,no_priors,no_fit,char,40,SNJ,30,11,0.533
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.663
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.365
387,400,no_priors,no_fit,char,40,SNJ,31,0,0.901
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.311
389,400,no_priors,no_fit,char,40,SNJ,31,2,0.51
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.389
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.623
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.691
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.958
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.412
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.423
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.51
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.512
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.477
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.335
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.359
401,400,no_priors,no_fit,char,40,SNJ,32,0,0.371
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.496
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.573
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.64
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.848
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.737
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.386
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.583
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.729
